ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
13218,320000,2,1,1,42,1,2,2,0,0,0,318844,324589,320622,252323,253557,256525,10000,450,7025,7161,8000,6883,0
13219,20000,1,1,2,23,2,0,0,2,2,2,3206,4093,5514,5277,5791,5550,1100,1500,0,600,0,600,1
13220,50000,1,2,2,32,0,0,0,0,0,0,48536,41045,41532,18646,19183,19214,3030,2124,646,828,1097,612,0
13221,30000,1,2,2,25,0,0,0,0,0,0,19955,20348,18339,18794,23530,23531,1338,1500,1000,5000,2000,24,0
13222,50000,1,2,2,24,1,2,2,2,2,2,41974,43210,42368,44553,45679,46275,2200,150,3200,2000,1500,2000,0
13223,50000,1,2,2,41,0,0,0,0,0,0,40709,37503,18086,18545,15453,15847,3000,2000,1000,1000,800,3000,0
13224,50000,1,2,1,51,0,0,0,0,0,0,49083,49462,50004,17751,17725,17688,2238,2170,617,631,635,614,0
13225,200000,1,1,2,27,0,0,0,0,0,0,4770,5983,9018,7380,7042,2583,1300,3138,500,2000,1000,1000,0
13226,80000,1,2,2,29,0,0,0,0,0,0,50695,53476,46685,35760,33853,35708,10010,3000,5000,5000,3000,5000,0
13227,20000,2,3,3,53,0,0,0,-1,-1,0,9677,9578,12102,1473,18177,18046,4578,2795,1473,18177,2046,2615,0
13228,180000,2,2,2,28,-2,-2,-2,-2,-2,-2,2177,1175,0,2530,0,0,1175,0,2530,0,0,0,0
13229,230000,2,1,2,33,0,0,0,0,0,0,228639,226778,184466,157857,131706,62237,10075,10135,6034,10000,3000,5000,0
13230,180000,2,2,2,33,-1,-1,-1,0,-1,-1,6314,1795,1190,1079,659,90,1795,1190,0,659,90,8856,0
13231,90000,2,2,2,23,0,0,0,0,0,0,42105,43919,46812,44976,46406,47625,2500,3970,2500,2500,2500,1700,1
13232,20000,1,2,2,23,2,2,7,7,6,5,2400,2400,2400,2400,1800,1200,0,0,0,0,0,0,1
13233,100000,1,2,2,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
13234,60000,1,3,2,44,0,0,0,0,0,0,57694,58749,38110,38525,38346,37416,2800,1900,1300,1363,1500,1466,0
13235,130000,2,2,2,35,0,0,0,0,0,2,42950,44293,45004,46257,49312,50252,2036,1747,2000,3800,1900,1900,1
13236,50000,2,2,1,55,0,0,2,0,0,0,37984,41234,37701,28181,28711,29368,3900,0,1300,1100,1100,1000,1
13237,70000,2,1,2,23,0,0,0,0,0,0,8878,10077,11203,11320,11487,11895,1500,1600,600,500,600,2600,0
13238,360000,2,2,2,53,-1,-1,-1,-1,-1,-1,5583,495,1862,230,661,658,495,1862,230,661,658,532,0
13239,20000,1,1,2,22,1,2,2,0,0,0,19438,20528,19464,18604,18172,14444,1700,0,700,620,800,300,1
13240,20000,1,3,2,34,-1,-1,2,2,-2,-2,390,780,780,0,0,0,780,0,0,0,0,0,1
13241,440000,2,3,2,36,0,-1,-1,-1,0,0,7887,2516,5252,13192,29029,27812,2516,5252,13192,20000,1179,623,0
13242,400000,1,1,1,41,-1,-1,-1,-1,-1,-1,1630,816,1617,875,917,5434,816,1617,875,917,5434,14115,0
13243,170000,2,1,2,29,0,0,0,0,0,0,90450,82581,81703,66496,36000,25167,3600,3000,4710,1500,1000,1000,0
13244,200000,1,2,1,32,-1,2,-1,0,0,0,9864,5114,499,499,499,0,0,499,0,0,0,0,0
13245,220000,2,1,1,41,-1,0,-1,-1,-1,-2,30038,22411,7141,3070,2609,10273,1089,7161,4072,2613,10322,511,0
13246,280000,2,2,1,31,0,0,0,0,0,0,207966,209146,213900,5202,4282,1000,5078,5069,109,97,25,145,0
13247,360000,1,1,2,29,0,0,0,0,0,0,90071,83204,75869,58219,45605,32245,3032,2311,1570,1500,983,3000,0
13248,20000,1,2,1,51,1,2,2,0,0,0,18462,18175,16184,16913,17640,18688,300,1000,1000,1000,1500,1200,0
13249,290000,2,1,1,44,-2,-2,-2,-2,-2,-2,301,768,531,22058,468,681,768,531,22058,468,681,446,0
13250,380000,2,2,1,33,1,-1,-1,-1,-1,0,0,73,32510,474,25877,45038,73,32789,474,25877,20000,10000,0
13251,180000,1,1,2,28,0,-1,2,0,0,0,2569,2834,394,904,2514,4054,2834,0,900,2000,4000,2000,0
13252,120000,2,1,2,26,0,0,-1,0,0,-1,1379,9839,4390,850,850,831,9000,4390,0,0,831,6000,0
13253,50000,2,2,2,27,0,0,0,0,0,0,162865,167086,169217,18056,18179,18563,5000,3703,1000,660,686,638,0
13254,20000,1,1,1,48,2,2,0,0,0,0,14246,13727,14725,15018,15338,15242,0,1238,531,555,547,533,1
13255,20000,1,2,2,25,1,2,2,5,4,3,10515,11548,13863,13369,12582,12088,1500,2800,0,0,0,0,0
13256,170000,2,2,2,29,0,0,0,0,0,0,161581,163500,166003,167287,165510,168507,6000,8000,6300,6000,6500,6100,0
13257,180000,2,2,2,24,0,0,0,0,0,-1,54357,19435,11718,5265,3950,270,1260,1000,105,79,270,0,0
13258,200000,1,1,2,36,1,-2,-2,-2,-1,-1,0,0,0,0,3774,0,0,0,0,3774,0,686,0
13259,200000,1,2,1,55,1,2,2,2,2,0,181339,177233,188461,191363,188683,196057,0,14000,7000,0,10000,5000,1
13260,360000,2,1,2,26,-2,-2,-2,-2,-2,-2,145,3526,8510,7831,8864,10845,3600,8510,4000,5000,5000,5398,1
13261,10000,2,2,2,26,0,0,0,0,0,0,6346,7364,8374,8540,8719,8905,1129,1139,305,316,331,303,0
13262,60000,2,2,1,60,8,7,6,5,4,3,69183,68216,66616,65016,63449,62149,0,0,0,0,0,0,0
13263,40000,2,2,1,24,2,0,0,2,2,2,25618,26701,30421,29633,31548,30889,1800,4500,0,2400,0,3000,1
13264,100000,1,2,2,39,-1,-1,-1,-1,0,0,4530,4921,4560,4290,6670,8844,4921,4569,4290,5000,5000,3000,0
13265,50000,2,2,2,23,0,0,0,0,2,2,38333,40401,42897,44388,46528,44986,3000,3500,2500,3000,0,3500,0
13266,300000,1,1,2,29,-2,-2,-2,-2,-2,-2,22391,3637,1705,-4,36581,332,4018,1809,0,36583,334,0,0
13267,110000,1,3,2,29,0,0,0,0,0,2,64351,64739,75697,86483,97054,105553,1415,12182,12201,12403,10350,3000,1
13268,120000,1,1,1,37,0,0,0,0,0,0,19020,17570,16907,14920,10866,8788,1363,1564,528,494,3000,3000,0
13269,150000,1,2,1,45,0,0,0,0,0,2,64869,57318,35970,26727,71112,63889,3049,2049,0,63889,0,4000,0
13270,230000,2,2,2,30,-1,-1,-1,0,0,-1,1243,113,7978,2831,3518,846,113,8178,500,1000,846,0,0
13271,180000,2,2,1,35,0,0,-2,-2,-2,-2,43068,316,316,316,316,316,316,316,316,316,316,314,0
13272,320000,2,2,2,33,-1,-1,-1,0,0,-1,7444,5755,34909,16313,9279,5824,5783,35069,4341,46,5849,48366,0
13273,80000,2,1,2,23,1,-1,2,-1,0,0,-12,2321,60,5182,2792,189,2333,0,5182,0,0,2597,0
13274,160000,2,1,2,29,-1,-1,-1,0,-1,0,1289,2089,5464,2079,1908,1394,2106,5500,2000,2000,1350,700,0
13275,50000,2,2,2,23,0,0,0,0,0,0,34997,36030,36740,37469,38254,39014,1900,1610,1339,1387,1395,1452,1
13276,180000,1,2,2,26,-1,-1,-1,-1,-1,-1,316,692,316,692,316,859,692,316,692,316,859,1008,0
13277,110000,1,3,2,26,0,0,0,0,0,0,44089,29251,30454,33100,34727,36823,3002,2500,3000,2000,2500,1500,0
13278,150000,1,1,2,32,-1,-1,-1,-1,2,-1,994,10168,-4,5515,3673,6106,10290,0,5519,3,6134,3779,0
13279,210000,2,3,1,52,-1,-1,-1,-1,-1,-1,65265,38627,142285,22092,35141,56188,39000,150109,180,58000,56200,20000,0
13280,10000,1,2,2,43,2,-1,-1,-1,-1,-1,654,608,654,5954,0,1308,608,700,5954,0,1308,0,1
13281,30000,2,2,2,22,-2,-1,2,-1,-1,-1,0,2343,126,4462,0,150,2343,0,4462,0,150,860,0
13282,450000,2,1,2,36,-1,-1,-1,-1,-1,-1,3893,522,2218,99,99,412,600,2300,0,0,412,3146,1
13283,110000,2,1,2,25,1,2,2,0,0,0,60491,61874,56386,44181,35538,25417,3000,31,3000,1500,2000,1000,0
13284,270000,2,2,1,37,0,0,0,0,0,0,110593,102486,94362,86861,78538,70158,4500,3500,4000,3000,3000,2200,0
13285,50000,2,3,1,46,0,0,0,0,0,2,51207,47915,49073,47889,51139,49000,2162,2284,2100,4200,0,4200,0
13286,100000,2,3,3,43,0,0,0,0,0,0,62300,63759,64448,38500,39469,40653,2464,1902,1378,1589,2000,1506,0
13287,360000,2,2,2,30,-2,-2,-2,-2,-2,-2,2500,0,0,0,0,0,0,0,0,0,0,0,0
13288,110000,2,2,1,32,1,2,0,0,0,0,75505,73740,75231,76265,77860,79251,0,3313,2879,2976,2839,2935,1
13289,180000,2,3,2,55,-1,-1,0,0,0,0,6770,103101,104834,44452,41810,42641,164163,3877,1535,1517,1526,1580,0
13290,230000,2,1,1,34,2,2,2,2,2,2,190784,195724,198707,201634,205949,210077,9300,7500,7500,7500,7500,7600,0
13291,20000,2,3,1,41,0,0,0,2,2,2,7478,8497,10162,9852,10418,10102,1146,1811,0,876,0,374,0
13292,50000,2,1,2,22,2,2,2,2,2,2,46035,46620,47341,45527,48358,47442,2000,1800,0,4100,0,2500,1
13293,10000,1,3,2,31,0,0,0,0,0,0,5062,5687,6132,5851,5735,6087,1259,1100,197,362,1000,1000,0
13294,320000,1,1,1,46,0,-1,-1,-1,-1,-1,3337,9061,7809,5238,8594,3743,9061,7935,5238,8594,3743,12820,0
13295,280000,2,1,2,26,0,0,0,0,0,0,36395,35945,36381,36594,37010,36334,1700,1600,1300,1500,2000,99334,0
13296,20000,1,2,1,28,0,0,0,0,0,0,18537,19205,19687,19684,19842,19965,1358,1230,617,776,1000,4000,0
13297,70000,1,2,2,36,0,0,0,0,0,0,66888,69306,24348,24744,25195,25777,4000,1704,1100,1000,1000,1000,0
13298,80000,2,2,2,36,0,0,2,2,2,2,47502,50423,49311,52584,53589,54748,4000,0,4100,2000,2200,2200,0
13299,200000,2,1,2,25,-1,-1,-2,-1,-1,-1,92400,0,0,92384,13180,1194,0,0,92384,13196,1200,0,0
13300,30000,1,2,2,24,0,0,0,0,0,0,27306,28312,29327,27836,28423,29813,1747,1800,1136,1178,2430,0,0
13301,100000,2,2,1,41,1,3,2,2,2,2,51345,50249,51421,52684,51400,0,0,2300,2400,0,0,0,1
13302,110000,1,1,2,26,0,0,0,0,0,0,64767,67724,49104,51202,50289,50528,6000,2000,3000,2000,2000,3000,0
13303,300000,2,1,1,33,-1,-1,-1,-1,0,-1,356,1313,5273,4345,1106,1322,1320,5273,4598,0,2620,5956,0
13304,300000,2,2,1,31,0,0,0,0,0,0,89240,92016,92971,94817,96756,98325,4214,3377,3395,3468,3133,3307,0
13305,340000,2,1,2,29,0,0,0,0,0,0,82770,54523,30874,34939,40537,41658,10000,5874,5000,10000,2000,1400,0
13306,270000,1,1,1,37,-1,-1,-1,0,-1,-1,396,396,792,396,396,396,396,792,0,396,396,396,1
13307,100000,1,2,2,26,0,0,0,0,0,0,80117,46939,17841,15317,12630,11750,2683,2500,3000,6000,2500,1000,0
13308,50000,1,1,1,33,1,2,0,0,0,0,46745,45727,45515,45470,4220,4220,0,1200,155,3000,0,0,0
13309,360000,2,2,1,40,0,0,0,0,0,0,352583,343476,279728,264189,271688,288740,10461,10212,8000,10000,20000,10000,0
13310,90000,2,2,1,49,0,0,0,0,0,0,91263,70251,45385,46331,47494,48433,3100,1800,1700,2000,1746,1941,0
13311,140000,1,2,1,42,0,0,0,0,0,0,127939,100372,84587,65589,69117,65911,5059,14659,5000,8000,5000,10000,0
13312,150000,2,1,2,28,-1,-1,2,-1,-1,2,1159,2468,1159,1159,11476,10249,2468,0,1159,11476,0,2034,0
13313,50000,1,3,2,34,-2,-2,-2,-2,-2,-2,17095,18261,19313,19304,19725,5770,1448,1500,419,455,115,19627,0
13314,30000,2,3,2,26,2,3,2,2,2,2,28189,27467,26729,27291,28819,29201,0,0,1300,2123,1000,2000,1
13315,230000,2,2,1,54,-2,-2,-2,-2,-2,-2,0,880,0,0,0,0,880,0,0,0,0,1740,0
13316,240000,2,2,1,40,-2,-2,-2,-2,-2,-2,0,0,0,0,0,1306,0,0,0,0,1306,0,1
13317,200000,2,1,1,44,-1,-1,-2,-2,-2,-1,65520,0,0,0,0,17480,0,0,0,0,17480,76220,0
13318,330000,1,2,1,42,-1,-1,-1,0,0,-1,118601,4101,133359,138959,102279,106172,4101,133359,6000,2046,106172,63750,0
13319,110000,1,1,1,29,0,0,0,0,0,0,51499,50405,49156,46426,43765,41295,1887,1601,1500,1696,1658,1179,0
13320,200000,2,3,1,54,0,0,0,0,0,0,114643,115828,116585,116005,118334,117902,6000,4200,4252,4300,4500,4000,0
13321,50000,2,2,3,46,0,0,0,0,0,0,44076,44406,45320,38446,36748,36827,1810,2500,2000,2000,1465,2000,0
13322,70000,2,1,2,27,0,0,0,0,-1,-1,69972,69528,67622,68922,1223,70027,5000,1900,2000,1223,70027,2600,0
13323,360000,2,2,1,59,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
13324,50000,2,2,2,54,0,0,0,0,0,0,4625,4832,10010,9357,8714,9733,1121,6135,308,316,2000,500,1
13325,80000,2,3,2,28,-1,-1,-1,-2,-2,-2,4280,2800,0,0,0,0,2800,0,0,0,0,0,0
13326,200000,2,2,1,69,0,0,0,0,0,0,106878,100879,102998,105090,107718,88964,4000,3800,3802,4363,3500,3303,0
13327,50000,1,2,2,27,0,0,0,0,0,0,47261,48054,47434,20099,18682,18538,2055,1935,675,662,650,666,1
13328,30000,1,1,2,27,0,0,0,0,-1,-1,18239,17963,18425,1183,2000,0,2000,3000,300,3000,0,0,0
13329,390000,2,1,2,31,0,0,0,0,0,0,252109,252401,180074,178025,198721,162444,12009,7508,6000,39604,6341,5000,1
13330,380000,2,1,1,42,2,-1,-1,-1,0,-1,326,326,326,652,326,29326,326,326,652,0,29326,326,1
13331,20000,2,2,1,46,0,0,0,0,0,3,16294,17327,18335,18935,20624,20702,1600,1600,1200,2600,700,0,1
13332,80000,2,2,2,31,0,0,0,0,0,0,28190,27045,22843,20578,19049,16221,1751,1500,1000,779,545,500,1
13333,50000,2,2,1,49,0,0,0,0,0,0,47649,49100,50380,19144,17625,17246,2220,2500,644,628,642,1500,0
13334,50000,2,1,1,25,0,0,0,0,2,0,11324,11811,13008,12540,10746,8482,1500,1433,1465,0,500,1000,0
13335,200000,1,2,2,44,-1,-1,-1,0,-1,-1,541,541,1082,541,541,541,541,1082,0,541,541,541,0
13336,100000,1,3,2,28,-1,0,0,-1,-1,-1,103728,104908,65800,18300,33336,31558,3184,3000,18300,33336,984,63000,1
13337,180000,1,1,2,31,-1,-1,-1,-2,-2,-2,300,253,0,0,0,0,253,0,0,0,0,3642,0
13338,120000,2,2,2,27,-1,-1,2,-1,-1,-1,1066,5079,2528,4007,7457,2819,5079,0,4007,7457,2819,8638,0
13339,390000,2,2,2,31,1,2,0,0,-1,-1,20852,18376,15229,18229,9290,1826,0,1000,3000,9290,1826,3706,0
13340,250000,2,2,1,37,-1,-1,-1,-1,0,0,25366,36567,24079,13141,22728,9300,36655,24104,13144,12000,9300,14154,0
13341,350000,1,2,1,47,1,2,2,2,2,0,301553,287780,295141,291422,279294,276594,0,21300,10000,0,9500,9500,1
13342,70000,2,2,2,30,0,0,0,0,0,0,71856,71916,71442,68144,68671,68863,3377,3504,2620,2791,2639,2859,0
13343,210000,2,1,2,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
13344,180000,1,1,2,29,0,0,0,0,0,0,85069,85434,116352,55698,37315,16696,5344,3013,3034,4069,3018,3069,0
13345,80000,1,1,2,25,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,1
13346,120000,2,3,2,26,-1,-1,-1,-1,-1,-1,1467,975,246,246,246,884,975,246,246,246,884,1000,0
13347,210000,2,1,1,23,-2,-2,-2,-1,0,0,0,0,0,29337,30362,31356,0,0,29337,1500,1500,1500,1
13348,20000,1,2,1,38,-1,0,0,0,0,0,18669,19304,19905,20302,20133,20000,1326,1317,714,925,400,0,0
13349,150000,2,1,1,38,-1,-1,-2,-2,-2,-1,750,0,0,0,0,2040,0,0,0,0,2040,13061,1
13350,390000,1,1,1,38,0,0,0,0,0,0,30642,31843,32860,33511,34271,35040,2000,1548,1199,1300,1337,13000,0
13351,310000,2,1,2,36,-1,-1,-1,-1,-1,-1,6514,8619,6204,2905,7944,13125,8619,6206,2905,7944,13524,16233,0
13352,230000,2,1,2,27,0,0,0,0,0,0,10941,12058,13348,14620,15877,16611,1300,1500,1500,1500,1000,1500,0
13353,90000,2,2,1,51,0,0,0,0,0,0,12822,10944,12255,12192,12448,12895,1188,1499,436,452,654,455,0
13354,140000,1,1,2,29,0,0,0,2,2,2,11693,13490,16747,16183,17762,17327,2000,3500,0,2000,0,5000,0
13355,150000,2,1,2,28,0,0,0,0,0,0,105035,103502,92810,74078,75564,79941,4500,3137,2700,3000,6000,3500,0
13356,130000,1,2,2,27,0,0,0,-2,-2,-2,92043,61650,0,0,0,0,2850,0,0,0,0,0,0
13357,210000,2,1,2,27,-1,-1,0,0,-1,0,1441,2557,3655,0,41257,35432,3000,3626,0,41257,709,0,0
13358,100000,2,1,2,25,1,-1,-1,-1,-1,-2,0,3473,0,1012,0,0,3473,0,1012,0,0,0,0
13359,150000,1,5,1,36,0,0,0,0,0,0,220889,133616,136378,139219,142172,145065,3800,3900,4000,4100,4100,5500,0
13360,200000,2,1,2,29,0,-1,0,0,0,0,1467,439,2257,43720,43968,45182,439,2000,42000,1700,2000,1700,0
13361,80000,2,2,2,27,0,0,2,0,0,0,78672,83807,81833,79673,79735,81271,7018,0,3000,3100,3000,3100,0
13362,230000,1,1,2,27,-1,-1,-1,-1,-1,-1,5652,7652,2062,2007,2104,394,7662,2066,2007,2108,394,3214,0
13363,50000,1,2,3,37,0,0,0,0,-1,0,49642,48381,44113,8522,17948,9390,2060,1014,170,17948,188,390,0
13364,260000,2,2,2,33,-2,-1,0,0,0,0,4141,131000,129698,120375,118847,120361,133280,4813,4039,4095,4271,3701,0
13365,110000,1,2,2,23,0,0,0,2,2,2,43027,44340,48959,49672,50758,49676,2000,5700,1800,2500,0,2000,0
13366,20000,1,3,1,56,0,0,2,0,0,0,14231,16074,14212,14694,13807,14412,2100,1000,1000,700,1000,500,0
13367,360000,2,2,1,42,1,-1,-1,-1,-1,-1,0,6815,0,1000,6344,2408,6815,0,1000,6344,2408,0,0
13368,160000,1,1,1,36,0,0,0,0,-1,-1,67879,36865,47986,0,15655,0,2500,15000,0,15655,0,1674,0
13369,10000,1,2,2,35,0,0,0,0,0,0,8857,8661,9055,9665,9297,5555,2300,1000,1000,1000,2000,3094,0
13370,150000,1,1,1,31,2,2,2,2,2,2,159734,160247,131511,129369,123191,132072,4800,4006,3669,0,11781,0,1
13371,500000,1,1,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
13372,500000,1,1,1,69,-1,-1,-1,-1,-1,-1,1200,5652,271,1234,1015,3579,5652,271,1234,1015,3579,2053,0
13373,360000,2,2,2,28,0,0,0,0,0,-1,63352,58601,19567,16658,17249,247,6010,4000,0,2000,247,12000,0
13374,50000,2,1,2,28,0,0,0,0,0,2,48726,48261,39336,10142,10174,9904,2406,2000,462,736,0,147,0
13375,270000,2,1,1,35,2,0,0,0,0,0,128442,131185,134297,208396,106524,104447,6300,6800,4000,4200,7000,3000,0
13376,10000,2,3,1,58,0,0,0,0,0,0,7569,8598,9590,9782,9986,9173,1158,1150,335,346,336,1323,0
13377,30000,2,2,1,29,0,0,0,0,0,0,15455,6570,11000,12460,28778,24244,2000,5000,2000,17000,1500,2000,0
13378,80000,2,3,1,30,1,-1,2,2,-2,-2,0,1684,1509,-357,-357,-357,1684,0,0,0,0,0,0
13379,360000,2,2,1,27,-1,-1,-1,-1,-1,-1,896,778,-192,38469,7449,156,782,0,38661,7486,156,12508,0
13380,120000,2,1,2,26,0,0,0,0,0,0,112774,115733,91961,94433,97787,87413,5000,3500,4000,5000,3500,3500,0
13381,400000,2,2,2,35,0,0,0,0,0,0,109943,222085,223350,213831,210563,211925,120018,10071,8037,8018,8809,5022,1
13382,500000,2,2,2,26,0,0,0,0,0,0,59039,58262,54586,29280,31284,29371,4028,2077,1001,3008,1305,1007,0
13383,140000,1,3,1,54,-1,-1,-1,-1,-1,-1,1045,1947,998,955,1976,1895,1952,1001,957,1981,1900,1822,0
13384,110000,1,2,2,27,0,0,0,0,0,0,29734,31743,33202,34656,38596,40970,2500,2000,2000,4500,4000,1500,0
13385,30000,1,2,2,34,0,0,0,0,0,0,29949,24653,29779,29749,30053,29674,6000,12000,6000,6000,5000,5000,0
13386,140000,2,1,1,56,0,0,0,0,0,0,138468,93802,94531,96264,98135,100062,4300,3500,3600,3881,4200,3521,0
13387,150000,2,3,1,39,0,0,0,0,0,0,108755,112554,113583,115846,118369,121786,5163,4000,3764,4000,5000,5030,0
13388,280000,1,3,1,37,0,0,0,0,0,0,271276,275970,280276,188923,192333,195774,16991,10447,6006,6006,6147,5001,1
13389,20000,1,3,1,45,-1,2,0,0,2,0,5577,5346,9984,19089,18356,17203,0,5000,10089,0,2000,4166,0
13390,340000,2,3,1,36,-1,2,2,-1,-1,2,2566,1689,-11,35947,83360,82516,8,0,35958,50000,0,10000,0
13391,60000,1,2,2,25,2,2,2,0,0,0,36090,22083,15444,13695,17598,17472,2017,5,1000,5000,1000,603,1
13392,20000,1,1,1,62,0,0,0,0,0,0,17607,18711,9540,10540,11540,0,1500,1000,1000,1000,0,0,0
13393,50000,2,1,2,25,0,0,0,0,0,0,23794,22588,20376,10203,9868,9700,1398,1136,483,340,368,300,0
13394,200000,2,2,1,35,0,0,0,0,0,0,71561,74084,74770,75826,77741,79597,4000,3010,2600,3000,3000,3000,0
13395,180000,2,1,2,30,0,0,0,0,0,0,40311,43847,50763,69026,32030,33679,10000,10000,23000,5000,4000,3500,0
13396,240000,2,1,1,34,0,0,0,0,0,0,41484,42522,43538,44402,45333,46551,1709,1725,1589,1646,1972,1263,0
13397,360000,1,2,2,32,0,0,0,2,0,0,33215,28683,16989,12751,10272,9631,1331,6478,14,443,6093,190,0
13398,50000,2,2,1,26,0,0,0,0,-1,0,49744,40859,20706,-1166,19133,19127,1500,1206,0,20689,697,641,0
13399,100000,1,3,2,50,0,0,0,0,0,0,95889,96791,97414,69166,53270,-1465,4200,2785,2291,1965,1465,62121,0
13400,80000,2,3,2,26,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
13401,50000,2,3,1,32,2,2,2,2,2,2,46364,47429,46345,49231,48537,46774,2100,0,3600,1900,0,3285,1
13402,420000,2,3,2,27,-2,-2,-1,0,0,0,1486,-3341,116659,119808,122181,130976,2679,120000,5003,5000,10979,5016,1
13403,190000,2,1,1,35,-1,-1,0,0,0,0,980,68738,105265,126905,150953,153223,68738,50000,26905,30000,7000,10000,0
13404,180000,2,2,1,33,1,-1,0,0,0,0,-84,482,6566,6905,7385,7847,982,6500,1000,1000,1000,1000,0
13405,40000,2,1,2,22,0,0,0,0,0,0,34521,35662,36918,37478,20650,0,2000,2000,1071,1500,0,0,1
13406,50000,1,2,2,43,1,2,2,0,0,0,44344,45363,44326,44901,45844,48385,2021,0,1596,1655,3684,0,1
13407,10000,1,2,2,23,2,2,7,7,7,7,2400,2400,2400,2400,2400,2400,0,0,0,0,0,0,1
13408,200000,2,1,2,39,0,0,0,0,0,0,155693,158710,133245,131906,135533,137809,6000,5000,4871,5905,5491,5000,0
13409,120000,1,3,1,39,-1,-1,-1,0,0,0,7764,10721,30607,25005,19771,34315,10730,30629,0,0,27000,18125,0
13410,100000,2,2,1,48,2,2,2,0,0,0,44050,44508,42925,45596,46022,46785,1800,0,3548,1668,1677,1668,0
13411,100000,2,1,2,24,0,-1,-1,-2,-2,-2,93411,4081,0,0,0,0,11645,0,0,0,0,0,0
13412,360000,1,1,2,29,0,0,0,-2,-1,-1,229928,32890,-10,-10,2150,0,4905,0,0,2160,0,0,0
13413,100000,2,2,1,28,-1,-1,-1,-1,-1,-1,316,316,316,316,2588,782,316,316,316,2588,1098,0,1
13414,290000,2,2,1,49,-1,-1,-1,-1,-1,-1,5287,2323,704,2135,1591,5392,2334,707,2145,1599,5419,5039,1
13415,240000,1,1,2,34,1,2,-1,-1,0,0,40286,38008,9497,9124,7128,2745,14,9497,9124,2000,1200,1000,0
13416,290000,2,2,1,37,0,0,0,0,-1,0,48978,58858,36129,20369,29521,59219,20078,5017,509,29526,35000,93600,0
13417,500000,2,2,2,33,-2,-1,0,0,-2,-2,11058,18578,84087,50058,35036,4757,18641,75207,5100,5089,118,1647,0
13418,50000,1,2,1,32,1,3,2,2,2,2,14949,14424,15888,15335,16485,16070,0,2000,0,1400,0,1600,1
13419,220000,2,2,2,30,0,0,0,0,0,0,18598,24781,22901,23815,37748,16657,10000,2015,5000,20000,3000,1210,0
13420,20000,1,2,1,44,0,0,0,0,0,0,17441,17696,18672,18654,19584,19390,1309,1285,657,2000,388,390,1
13421,420000,2,2,1,36,0,0,0,0,0,0,185882,172613,134188,121983,111256,103481,10000,10000,10000,11256,13841,15059,0
13422,100000,2,1,2,29,2,2,2,2,2,2,74032,75557,76434,74611,79292,80945,3300,2700,0,5900,3100,0,0
13423,230000,2,1,1,43,-1,-1,-1,-1,-1,3,3245,1855,5776,1332,5342,3162,1867,5816,1340,5342,4,0,1
13424,50000,2,2,1,53,0,0,0,0,-1,2,46940,48372,48184,3736,2003,380,2188,1000,75,2003,0,0,1
13425,70000,1,1,1,42,0,0,2,2,0,0,119687,127218,128391,125183,124527,125255,11100,4551,9,4230,4253,4545,0
13426,180000,1,1,2,31,-1,-1,-1,-1,-1,-1,914,907,900,923,922,900,907,900,923,922,900,946,0
13427,90000,1,1,2,27,-1,-1,-1,-1,-1,-1,3382,4983,3396,1457,750,3091,4983,3396,1464,750,3091,5943,0
13428,50000,1,2,2,24,0,0,0,0,0,0,44193,44790,29397,29157,29765,29941,1806,1752,1168,1205,1207,1199,0
13429,50000,2,3,2,22,2,2,2,0,0,0,42717,51319,50245,9246,18992,9697,9289,300,332,400,358,350,0
13430,60000,2,1,2,26,1,-2,-1,-1,0,0,0,0,539,37970,39354,40048,0,539,37970,2000,1500,1481,0
13431,50000,2,3,2,41,2,2,0,0,0,0,23203,23534,24838,25429,26020,26541,1000,2000,1000,1000,955,1500,1
13432,300000,2,1,1,58,-2,-2,-2,-2,-2,-2,1257,2851,0,4319,0,0,2851,0,4319,0,0,6860,0
13433,30000,2,1,2,36,0,0,2,0,-1,-1,14254,16598,15908,16029,6501,0,2890,0,321,6501,0,0,1
13434,10000,1,1,2,25,0,0,0,0,0,0,9501,5794,7109,9082,7165,6951,1300,2000,3000,234,284,1149,0
13435,70000,1,1,2,30,0,0,0,0,0,0,36201,25510,11402,8464,6464,-1000,1586,1000,0,0,0,0,0
13436,160000,1,2,2,32,0,0,0,0,0,0,22506,24135,25418,28196,29961,49404,2000,2000,3000,2000,20000,2000,0
13437,260000,1,2,2,30,0,0,0,0,0,0,434442,443629,452727,48238,19335,7093,10000,10031,2141,3074,3000,3000,0
